"","date","title","pageviews","pageviews_mobile","xl","read_time","read_time_total","sentences_count","subject","url","word_count"
"1922",2020-08-16,"Spørsmål og svar om korona og covid-19",29882,22442,0,47,696861,48,"Norge;Nytt koronavirus (covid-19)","https://www.nrk.no/norge/sporsmal-og-svar-om-korona-og-covid-19-1.15124087",754
"1923",2020-08-16,"MS «Roald Amundsen» skulle bli Hurtigrutens store stolthet",7559,4585,0,82,362238,85,"Nordland;Koronautbrudd på Hurtigruten;Roald Amundsen;Hurtigruten;Polarhistorie;Nord-Norge;Norge;Cruise-næringen;Cruiseturisme;Cruisetrafikk","https://www.nrk.no/nordland/ms-_roald-amundsen_-skulle-bli-hurtigrutens-store-stolthet-1.15120398",983
"1924",2020-08-16,"Færre koronadøde enn fryktet i Brasils største favela",48378,35366,0,57,1429275,57,"Urix;Brasil;Nytt koronavirus (covid-19)","https://www.nrk.no/urix/faerre-koronadode-enn-fryktet-i-brasils-storste-favela-1.15124153",574
"1925",2020-08-16,"Ny smittebølge i Europa setter folks tålmodighet på prøve",109494,76863,0,70,3584653,57,"Urix;Nytt koronavirus (covid-19);Belgia;Spania;Frankrike;EU;Urix forklarer;Forskning og vitenskap","https://www.nrk.no/urix/ny-smittebolge-i-europa-setter-folks-talmodighet-pa-prove-1.15124000",658
"1926",2020-09-16,"Trysilfjellet går en svært usikker vintersesong i møte",31368,17593,0,35,587172,42,"Reiseliv;Nytt koronavirus (covid-19);Koronaviruset i Innlandet","https://www.nrk.no/innlandet/trysilfjellet-gar-en-svaert-usikker-vintersesong-i-mote-1.15160496",580
"1927",2020-09-16,"Ny undersøkelse: Slik innhentet ungdommer informasjon under korona",58653,37017,0,30,1035657,34,"Kultur & Underholdning;Nytt koronavirus (covid-19);Ungdom og fritid ;Kulturlivet og koronapandemien","https://www.nrk.no/kultur/ny-undersokelse_-slik-innhentet-ungdommer-informasjon-under-korona-1.15155387",542
"1928",2020-09-16,"Flere hundre piloter i SAS mister jobben",51264,30913,0,30,855075,25,"SAS;Nytt koronavirus (covid-19)","https://www.nrk.no/norge/flere-hundre-piloter-i-sas-mister-jobben-1.15163125",316
"1929",2020-09-16,"Kritiserer omfattende hemmelighold i Koronakommisjonen",104526,64709,0,33,1861687,99,"Nytt koronavirus (covid-19)","https://www.nrk.no/norge/kritiserer-omfattende-hemmelighold-i-koronakommisjonen-1.15150704",1478
"1930",2020-09-16,"Dette skal til for å fjerne koronatiltakene i Bergen",61552,41570,0,47,1266330,55,"Nytt koronavirus (covid-19);Norge","https://www.nrk.no/vestland/dette-skal-til-for-a-fjerne-koronatiltakene-i-bergen-1.15162718",710
"1931",2020-09-16,"FHI-rapport: Smitten er mest utbredt hos unge under 30",28466,19142,0,30,437019,24,"Norge;Nytt koronavirus (covid-19)","https://www.nrk.no/norge/fhi-rapport_-smitten-er-mest-utbredt-hos-unge-under-30-1.15162710",355
"1932",2020-09-16,"Ingen av bebuarane har koronasmitte",14940,10316,0,40,325401,52,"Nytt koronavirus (covid-19);Norge;Helse","https://www.nrk.no/vestland/ingen-av-bebuarane-har-koronasmitte-1.15163268",560
"1933",2020-09-16,"Filippinere på Roald Amundsen mener Hurtigruten satte dem i fare før utbruddet av korona på skipet",54942,39476,0,114,2191001,123,"Koronautbrudd på Hurtigruten;Hurtigruten;Nordland;Koronavirus (Nordland);Nytt koronavirus (covid-19);Nord-Norge;Norge","https://www.nrk.no/nordland/filippinere-pa-roald-amundsen-mener-hurtigruten-satte-dem-i-fare-for-utbruddet-av-korona-pa-skipet-1.15159785",1311
"1934",2020-09-16,"Forbereder seg til massevaksinering",42235,33062,0,60,701043,51,"Nytt koronavirus (covid-19);Helse og livsstil","https://www.nrk.no/vestfoldogtelemark/forbereder-seg-til-massevaksinering-1.15162619",422
"1935",2020-09-16,"UiB-professorer med krass kritikk etter smitteutbruddet: – De fraskriver seg ansvaret",52764,36309,0,60,1429500,48,"Nytt koronavirus (covid-19);Studiestart;Norge","https://www.nrk.no/vestland/uib-professorer-med-krass-kritikk-etter-smitteutbruddet_-_-de-fraskriver-seg-ansvaret-1.15163344",656
"1936",2020-09-16,"Krokaa om lønnsoppgjøret 2020 for sykepleierne som får en femtilapp med i måneden: – Begredelig",21720,17568,0,65,642045,56,"Nordland;Sykepleiere;Lønnsoppgjøret 2020;Nytt koronavirus (covid-19)","https://www.nrk.no/nordland/krokaa-om-lonnsoppgjoret-2020-for-sykepleierne-som-far-en-femtilapp-med-i-maneden_-_-begredelig-1.15163854",548
"1937",2020-02-17,"Flyplasser er viktige for å hindre virussmitte",4603,3095,0,58,164421,34,"Helse;Vitenskap;Nytt koronavirus (Covid-19);Flybransjen","https://www.nrk.no/viten/flyplasser-er-viktige-for-a-hindre-virussmitte-1.14901385",512
"1938",2020-02-17,"Utenriksdepartementet fraråder reiser til Kina på grunn av Koronavirus",21740,13924,0,27,376805,15,"Nytt koronavirus (Covid-19);Kina;Urix","https://www.nrk.no/urix/utenriksdepartementet-frarader-reiser-til-kina-pa-grunn-av-koronavirus-1.14907222",208
"1939",2020-03-17,"Konkursfrykt spreier seg i distrikta: – Vi stengjer dørene med tungt hjarte",20918,15145,0,42,494450,47,"Nytt koronavirus (Covid-19);Næringsliv","https://www.nrk.no/vestland/konkursfrykt-spreier-seg-i-distrikta_-_-vi-stengjer-dorene-med-tungt-hjarte-1.14946287",517
"1940",2020-03-17,"Kommuner i Finnmark fortviler over lang tid for svar på koronavirusprøver",6418,4891,0,41,156106,27,"Nytt koronavirus (Covid-19);Finnmark;Norge;Helse Nord;Universitetssykehuset Nord-Norge","https://www.nrk.no/tromsogfinnmark/kommuner-i-finnmark-fortviler-over-lang-tid-for-svar-pa-koronavirusprover-1.14947591",359
"1941",2020-03-17,"Overgrepsmottaket er bekymra for at born som blir utsett for vald har mista frisona si",126722,74474,0,30,2494351,30,"Norge;Nytt koronavirus (Covid-19);Barnevern;Familie og barn;Barn/unge;Skole og utdanning","https://www.nrk.no/vestland/overgrepsmottaket-er-bekymra-for-at-born-som-blir-utsett-for-vald-har-mista-frisona-si-1.14946322",430
"1942",2020-03-17,"Tror Nav-forsinkelser kan ramme ansatte hardt",29465,18952,0,38,658078,28,"Norge;Nav;Arbeidsliv og sysselsetting;Nytt koronavirus (Covid-19)","https://www.nrk.no/norge/tror-nav-forsinkelser-kan-ramme-ansatte-hardt-1.14947557",392
"1943",2020-03-17,"Myndighetene advarer mot dataangrep når folk har hjemmekontor på grunn av koronaviruset",84784,45708,0,38,2020411,54,"Nytt koronavirus (Covid-19);Datasikkerhet;Datakriminalitet;Norge;Urix","https://www.nrk.no/norge/myndighetene-advarer-mot-dataangrep-nar-folk-har-hjemmekontor-pa-grunn-av-koronaviruset-1.14947414",931
"1944",2020-03-17,"Bent Høie vurderer gradvis åpning av skoler",344514,208126,0,50,10111162,63,"Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/norge/bent-hoie-vurderer-gradvis-apning-av-skoler-1.14947893",859
"1945",2020-03-17,"Sverige stenger skolene for de eldste elevene",25002,13167,0,29,509073,19,"Nytt koronavirus (Covid-19);Urix","https://www.nrk.no/urix/sverige-stenger-skolene-for-de-eldste-elevene-1.14948008",298
"1946",2020-03-17,"Strømmer til Nav for dagpenger etter korona-permitteringer: Opplever sprengt kapasitet",47234,27941,0,47,1471270,46,"Nordland;Koronavirus (Nordland);Nytt koronavirus (Covid-19);Helse;Nav;Helse (Nordland) ;Norge","https://www.nrk.no/nordland/strommer-til-nav-for-dagpenger-etter-korona-permitteringer_-opplever-sprengt-kapasitet-1.14947937",670
"1947",2020-03-17,"Bruker droner og kjendiser for å få folk til å holde seg hjemme under koronakrisen",76124,41899,0,43,2169278,29,"Nytt koronavirus (Covid-19);Spania;Urix","https://www.nrk.no/urix/bruker-droner-og-kjendiser-for-a-fa-folk-til-a-holde-seg-hjemme-under-koronakrisen-1.14947302",403
"1948",2020-03-17,"Frykter eksplosiv koronasmitte i Afrika",66747,38030,0,51,2278519,43,"Urix;Nytt koronavirus (Covid-19);Afrika","https://www.nrk.no/urix/frykter-eksplosiv-koronasmitte-i-afrika-1.14947896",563
"1949",2020-03-17,"Tannleger mangler smittevernutstyr: – Vi er Norges mest utsatte yrkesgruppe",4478,3357,0,59,124546,47,"Norge;Nytt koronavirus (Covid-19);Smittevernutstyr","https://www.nrk.no/norge/tannleger-mangler-smittevernutstyr_-_-vi-er-norges-mest-utsatte-yrkesgruppe-1.14947365",588
"1950",2020-03-17,"I gode og onde dager",248779,167880,0,70,8529865,39,"Ytring;Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/ytring/i-gode-og-onde-dager-1.14946751",608
"1951",2020-03-17,"Høie vil innføre hytteforbudet når som helst: Ber folk slutte å ringe for å be om dispensasjon",171266,92043,0,49,5760343,28,"Nytt koronavirus (Covid-19);Norge;Hytter","https://www.nrk.no/norge/hoie-vil-innfore-hytteforbudet-nar-som-helst_-ber-folk-slutte-a-ringe-for-a-be-om-dispensasjon-1.14947954",442
"1952",2020-03-17,"En korona-pasient ved Stavanger universitetssjukehus i respirator",21395,17883,0,24,280975,8,"Nytt koronavirus (Covid-19)","https://www.nrk.no/rogaland/en-korona-pasient-ved-stavanger-universitetssjukehus-i-respirator-1.14948319",90
"1953",2020-03-17,"Helsearbeider i Harstad koronasmittet - er på bedringens vei",3277,2396,0,40,66821,24,"Nytt koronavirus (Covid-19)","https://www.nrk.no/tromsogfinnmark/helsearbeider-i-harstad-koronasmittet---er-pa-bedringens-vei-1.14948396",305
"1954",2020-03-17,"Frykter at utenlandske storlag kan ribbe norske klubber for permitterte stjernespillere",43152,24936,0,38,1068365,37,"Fotball;Nytt koronavirus (Covid-19)","https://www.nrk.no/sport/frykter-at-utenlandske-storlag-kan-ribbe-norske-klubber-for-permitterte-stjernespillere-1.14948168",619
"1955",2020-03-17,"Hyttefolk er bekymret for at folk skal raide tomme hytter",13740,10504,0,52,407551,35,"Nytt koronavirus (Covid-19);Hytter","https://www.nrk.no/innlandet/hyttefolk-er-bekymret-for-at-folk-skal-raide-tomme-hytter-1.14947194",487
"1956",2020-03-17,"Frykter å gå konkurs før åpning",9930,7512,0,49,234792,44,"Nytt koronavirus (Covid-19);Næringsliv","https://www.nrk.no/sorlandet/frykter-a-ga-konkurs-for-apning-1.14946260",534
"1957",2020-03-17,"Helsepartiet mener hjemmetjenesten kan smitte syke eldre med korona",8312,4672,0,53,298476,31,"Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/osloogviken/helsepartiet-mener-hjemmetjenesten-kan-smitte-syke-eldre-med-korona-1.14947329",417
"1958",2020-03-17,"Korona gjør klassiker til bestselger",24979,11801,0,44,723677,32,"Kulturlivet og koronapandemien;Litteraturnyheter","https://www.nrk.no/kultur/korona-gjor-klassiker-til-bestselger-1.14947155",395
"1959",2020-03-17,"Bekymra for dei sårbare barna",3600,2561,0,58,132588,42,"Nytt koronavirus (Covid-19);Møre og Romsdal;Barn/unge;Norge;Barnevern;Familie og barn;Skole og utdanning","https://www.nrk.no/mr/bekymra-for-dei-sarbare-barna-1.14946168",556
"1960",2020-03-17,"Ramazan Temur åpnet frukt- og grønthandel på Fauske rett før de strengeste korona-tiltakene",10098,5918,0,52,334348,77,"Nordland;Koronavirus (Nordland);Nytt koronavirus (Covid-19);Helse;Helse (Nordland) ;Norge;Matbransjen","https://www.nrk.no/nordland/ramazan-temur-apnet-frukt--og-gronthandel-pa-fauske-rett-for-de-strengeste-korona-tiltakene-1.14947389",848
"1961",2020-03-17,"Åpnet for hyttefolk fra nabokommuner",15899,11175,0,57,503198,40,"Nytt koronavirus (Covid-19);Koronaviruset i Innlandet","https://www.nrk.no/innlandet/apnet-for-hyttefolk-fra-nabokommuner-1.14948253",618
"1962",2020-03-17,"UEFA bekrefter: EM utsettes til 2021",80307,49519,0,31,1585036,72,"Fotball;Nytt koronavirus (Covid-19)","https://www.nrk.no/sport/uefa-bekrefter_-em-utsettes-til-2021-1.14948620",902
"1963",2020-03-17,"Trosser alle advarsler – holder Solum golfbane åpen",95949,47265,0,40,2485613,31,"Nytt koronavirus (Covid-19)","https://www.nrk.no/vestfoldogtelemark/trosser-alle-advarsler-_-holder-solum-golfbane-apen-1.14946062",413
"1964",2020-03-17,"Studenter fortviler i koronakrisen – får ikke søke dagpenger",52181,34160,0,54,1730679,52,"Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/tromsogfinnmark/studenter-fortviler-i-koronakrisen-_-far-ikke-soke-dagpenger-1.14948335",758
"1965",2020-03-17,"68 pasienter innlagt med koronasmitte",179088,125012,0,45,4375013,35,"Norge;Nytt koronavirus (Covid-19)","https://www.nrk.no/norge/68-pasienter-innlagt-med-koronasmitte-1.14948369",491
"1966",2020-03-17,"Arne (100) går 25 runder foran huset for å holde seg i form",60433,38113,0,40,1578122,32,"Nytt koronavirus (Covid-19);Trøndelag;Norge","https://www.nrk.no/trondelag/arne-_100_-gar-25-runder-foran-huset-for-a-holde-seg-i-form-1.14948081",339
"1967",2020-03-17,"I et boblebad i Köln sitter Big Brother-deltakerne, lykkelig uvitende om koronakrisen",309054,194779,0,41,8290962,19,"Norge;Kulturlivet og koronapandemien","https://www.nrk.no/kultur/i-et-boblebad-i-koln-sitter-big-brother-deltakerne_-lykkelig-uvitende-om-koronakrisen-1.14948208",363
"1968",2020-03-17,"Nordnorske kommuner setter søringer i karantene – lege vil ha innreiseforbud til Nord-Norge",43013,27489,0,47,1288804,48,"Nordland;Koronavirus (Nordland);Nytt koronavirus (Covid-19);Norge;Helse;Helse (Nordland)","https://www.nrk.no/nordland/nordnorske-kommuner-setter-soringer-i-karantene-_-lege-vil-ha-innreiseforbud-til-nord-norge-1.14948373",496
"1969",2020-03-17,"Folk strømmer til nettsiden Koronasjekk for å få svar på om de har korona eller ikke",87484,60870,0,37,2123300,35,"Nytt koronavirus (Covid-19);Norge;Finnmark","https://www.nrk.no/tromsogfinnmark/folk-strommer-til-nettsiden-koronasjekk-for-a-fa-svar-pa-om-de-har-korona-eller-ikke-1.14948137",494
"1970",2020-03-17,"Det eneste vi vet, er at dette blir dyrt",28699,16478,0,62,1215296,45,"Cecilie Langum Becker kommenterer;Olje og gass;Økonomi;Ytring;Oslo Børs;Nytt koronavirus (Covid-19);Oljefondet;Statsbudsjettet 2020","https://www.nrk.no/ytring/det-eneste-vi-vet_-er-at-dette-blir-dyrt-1.14948372",828
"1971",2020-03-17,"Elever på studietur koronafast i Tunisia: – Vi opplever at mennesker roper «korona» etter oss",35227,24460,0,78,1419346,59,"Troms;Nytt koronavirus (Covid-19);Norge;Reiseliv","https://www.nrk.no/tromsogfinnmark/elever-pa-studietur-koronafast-i-tunisia_-_-vi-opplever-at-mennesker-roper-_korona_-etter-oss-1.14947612",760
"1972",2020-03-17,"Over 48 000 helsearbeidere har meldt seg til tjeneste",65848,46105,0,40,1634958,38,"Nytt koronavirus (Covid-19);Helse;Norge;Dugnad;Agder: Kristiansand;Sykdom","https://www.nrk.no/sorlandet/over-48-000-helsearbeidere-har-meldt-seg-til-tjeneste-1.14948387",458
"1973",2020-03-17,"Nasjonal dugnad for korona",29432,25383,0,49,529801,41,"Norge;Kultur & Underholdning;Nytt koronavirus (Covid-19);Kultur;Kulturlivet og koronapandemien","https://www.nrk.no/kultur/nasjonal-dugnad-for-korona-1.14948093",668
"1974",2020-03-17,"Samtlige piloter i Widerøe permitteres i 40 prosent",30915,20412,0,34,648879,36,"Nordland;Widerøe (Nordland);Widerøe;Luftfart i nord;Luftfart;Koronavirus (Nordland);Nytt koronavirus (Covid-19);Samferdsel;Samferdsel i nord;Samferdsel Nordland","https://www.nrk.no/nordland/samtlige-piloter-i-wideroe-permitteres-i-40-prosent-1.14948640",369
"1975",2020-03-17,"Truet helsepersonell med korona: – Sa han kunne smitte dem",4412,3250,0,44,110308,30,"Norge;Nytt koronavirus (Covid-19);Agder: Evje og Hornnes","https://www.nrk.no/sorlandet/truet-helsepersonell-med-korona_-_-sa-han-kunne-smitte-dem-1.14948904",376
"1976",2020-03-17,"Overlege i Førde var smittsam med koronaviruset i to dagar på jobb",215224,148575,0,62,7675485,40,"Norge;Nytt koronavirus (Covid-19);Helse","https://www.nrk.no/vestland/overlege-i-forde-var-smittsam-med-koronaviruset-i-to-dagar-pa-jobb-1.14948651",503
"1977",2020-03-17,"Har halvannen ukes ventetid på matlevering",35311,21156,0,46,1021528,34,"Nytt koronavirus (Covid-19);Matbransjen","https://www.nrk.no/rogaland/har-halvannen-ukes-ventetid-pa-matlevering-1.14948952",467
"1978",2020-03-17,"Startar ringedugnad for å hjelpe eldre gjennom koronakrisa",4774,2819,0,49,149627,34,"Nytt koronavirus (Covid-19);Norge;Møre og Romsdal","https://www.nrk.no/mr/startar-ringedugnad-for-a-hjelpe-eldre-gjennom-koronakrisa-1.14948213",447
"1979",2020-03-17,"Helsemyndighetene med nye råd for handel i butikk på grunn av koronaviruset",355960,254502,0,54,9158949,43,"Nytt koronavirus (Covid-19)","https://www.nrk.no/osloogviken/helsemyndighetene-med-nye-rad-for-handel-i-butikk-pa-grunn-av-koronaviruset-1.14948608",563
"1980",2020-03-17,"«Norges største kjøpesenter» selger unna ferskvarer til halv pris etter grensekarantene ble innført",38543,23888,0,53,1274866,40,"Nytt koronavirus (Covid-19);Østfold","https://www.nrk.no/osloogviken/_norges-storste-kjopesenter_-selger-unna-ferskvarer-til-halv-pris-etter-grensekarantene-ble-innfort-1.14946369",453
"1981",2020-03-17,"Beanavuodjenfitnodat giddejuvvo go koronavirus hehtte turisttaid boahtimis",302,173,0,48,10896,49,"NRK Sápmi – davvisámegillii;Sámegiel oddasat;Korona-virus: Sápmi","https://www.nrk.no/sapmi/beanavuodjenfitnodat-giddejuvvo-go-koronavirus-hehtte-turisttaid-boahtimis-1.14946328",418
"1982",2020-03-17,"ALS-syk rammes av korona-innstramming",45457,31246,0,60,1679046,40,"Norge;Nytt koronavirus (Covid-19)","https://www.nrk.no/dokumentar/als-syk-rammes-av-korona-innstramming-1.14948969",551
"1983",2020-03-17,"Vil sende sjekker til alle amerikanere på grunn av koronaviruset",49401,30791,0,56,1741544,28,"USA;Urix;Nytt koronavirus (Covid-19)","https://www.nrk.no/urix/vil-sende-sjekker-til-alle-amerikanere-pa-grunn-av-koronaviruset-1.14949240",436
"1984",2020-03-17,"Skiforbundet med permitteringer og milliontap",18400,11821,0,43,462975,55,"Langrenn;Nytt koronavirus (Covid-19)","https://www.nrk.no/sport/skiforbundet-med-permitteringer-og-milliontap-1.14949340",661
"1985",2020-03-17,"Leah Isabell (3) går snart tom for astmamedisiner fordi folk hamstrer",53556,40273,0,54,1711942,48,"Norge;Nytt koronavirus (Covid-19);Medisin og genforskning;Legemidler","https://www.nrk.no/norge/leah-isabell-_3_-gar-snart-tom-for-astmamedisiner-fordi-folk-hamstrer-1.14947117",583
"1986",2020-03-17,"HV-soldater sendt til grenseoverganger",115444,80089,0,46,3458257,51,"Norge;Nytt koronavirus (Covid-19);Forsvaret","https://www.nrk.no/norge/hv-soldater-sendt-til-grenseoverganger-1.14948338",557
"1987",2020-03-17,"Norske bønder frykter matkrise",85302,59093,0,47,2483531,44,"Koronaviruset i Innlandet","https://www.nrk.no/innlandet/norske-bonder-frykter-matkrise-1.14948871",529
"1988",2020-03-17,"Statssekretær ved Statsministerens kontor har fått påvist koronavirus",41959,29170,0,34,863288,19,"Norge;Nytt koronavirus (Covid-19)","https://www.nrk.no/norge/statssekretaer-ved-statsministerens-kontor-har-fatt-pavist-koronavirus-1.14949393",239
"1989",2020-03-17,"Forsvaret bygger telt ved St. Olavs hospital Orkdal sjukehus",90610,64848,0,43,2483540,45,"Nytt koronavirus (Covid-19);Trøndelag;Norge","https://www.nrk.no/trondelag/forsvaret-bygger-telt-ved-st.-olavs-hospital-orkdal-sjukehus-1.14948743",490
"1990",2020-03-17,"Ap vil hindre store utbytter og bonuser til selskaper som får koronastøtte",28278,19822,0,52,927124,38,"Nytt koronavirus (Covid-19);Økonomi;Norge","https://www.nrk.no/norge/ap-vil-hindre-store-utbytter-og-bonuser-til-selskaper-som-far-koronastotte-1.14949169",545
"1991",2020-03-17,"Rapp Bomek i Bodø konkurs, 141 personer mister jobben blant annet på grunn av koronaviruset",26314,18257,0,47,602181,67,"Nordland;Industri i Nordland;ALT OM OLJE OG GASS (Nordland);Koronavirus (Nordland);Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/nordland/rapp-bomek-i-bodo-konkurs_-141-personer-mister-jobben-blant-annet-pa-grunn-av-koronaviruset-1.14949258",751
"1992",2020-03-17,"Digitale aktiviteter for småbarnsfamilier",13957,10128,0,37,313275,41,"Nytt koronavirus (Covid-19);Familie og barn;Norge","https://www.nrk.no/vestfoldogtelemark/digitale-aktiviteter-for-smabarnsfamilier-1.14946875",486
"1993",2020-03-17,"Regjeringa hjelper til med å hente nordmenn heim",84005,58567,0,47,2086608,49,"Norge;Nytt koronavirus (Covid-19);Økonomi;Flybransjen","https://www.nrk.no/norge/regjeringa-hjelper-til-med-a-hente-nordmenn-heim-1.14949303",696
"1994",2020-03-17,"Birgitte Waltersdatter mener det er viktig å være åpen om psykiske problem i disse koronatider",31690,22982,0,35,708350,30,"Troms;Psykisk helse;Mørketid og midnattsol;Norge;Nytt koronavirus (Covid-19)","https://www.nrk.no/tromsogfinnmark/birgitte-waltersdatter-mener-det-er-viktig-a-vaere-apen-om-psykiske-problem-i-disse-koronatider-1.14949331",446
"1995",2020-03-17,"Frykter mangel på smittevernutstyr - får hjelp av innbyggere",18007,13222,0,60,563864,43,"Nytt koronavirus (Covid-19);Norge;Agder: Lyngdal","https://www.nrk.no/sorlandet/frykter-mangel-pa-smittevernutstyr---far-hjelp-av-innbyggere-1.14947518",436
"1996",2020-03-17,"Slik lager du din egen håndsprit",217487,145249,0,72,8832988,46,"Nytt koronavirus (Covid-19)","https://www.nrk.no/rogaland/slik-lager-du-din-egen-handsprit-1.14946779",503
"1997",2020-03-17,"Ingen fekk klemma eller helsa på kvarandre under gravferda",61806,44330,0,41,1550752,39,"Nytt koronavirus (Covid-19);Begravelse;Den norske kirke","https://www.nrk.no/vestland/ingen-fekk-klemma-eller-helsa-pa-kvarandre-under-gravferda-1.14948800",487
"1998",2020-03-17,"Sjukehus utset planlagde kreftoperasjonar på grunn av korona-krisa",66927,47920,0,48,1766213,45,"Nytt koronavirus (Covid-19)","https://www.nrk.no/vestland/sjukehus-utset-planlagde-kreftoperasjonar-pa-grunn-av-korona-krisa-1.14946940",587
"1999",2020-03-17,"Britiske forskere anbefaler strenge tiltak i minst 18 måneder",71849,51596,0,68,3002555,43,"Urix;Nytt koronavirus (Covid-19);Storbritannia","https://www.nrk.no/urix/britiske-forskere-anbefaler-strenge-tiltak-i-minst-18-maneder-1.14949261",573
"2000",2020-03-17,"Sykepleierforbundet: Noen hjemmetjenester har bare smittevernutstyr til et par dager",19564,14623,0,48,586565,49,"Norge;Nytt koronavirus (Covid-19)","https://www.nrk.no/norge/sykepleierforbundet_-noen-hjemmetjenester-har-bare-smittevernutstyr-til-et-par-dager-1.14949108",559
"2001",2020-03-17,"Dette er de økonomiske grepene du bør ta nå",321977,213074,0,44,9005552,36,"Nytt koronavirus (Covid-19);Personlig økonomi;Økonomi;Norge","https://www.nrk.no/norge/dette-er-de-okonomiske-grepene-du-bor-ta-na-1.14949238",515
"2002",2020-04-17,"Enighet om ytterligere åpning av Danmark",11963,7524,0,36,258596,22,"Urix;Danmark;Nytt koronavirus (Covid-19)","https://www.nrk.no/urix/enighet-om-ytterligere-apning-av-danmark-1.14985410",377
"2003",2020-04-17,"Kommuneoverlege: – Ferier i Noreg, men finn dei ukjende perlene",4165,2403,0,46,124757,28,"Reiseliv og turisme;Nytt koronavirus (Covid-19);Norge;Reiseliv","https://www.nrk.no/vestland/kommuneoverlege_-_-ferier-i-noreg_-men-finn-dei-ukjende-perlene-1.14984412",417
"2004",2020-04-17,"Musikkekspert: - Lady Gagas stjernekonsert kjem på eit riktig tidspunkt",79991,52736,0,52,2419452,32,"Kultur & Underholdning;Nytt koronavirus (Covid-19)","https://www.nrk.no/kultur/musikkekspert_---lady-gagas-stjernekonsert-kjem-pa-eit-riktig-tidspunkt-1.14984202",548
"2005",2020-04-17,"ESA gir grønt lys for kompensasjon til norske selskaper",129317,79600,0,44,3299026,71,"Norge;Nytt koronavirus (Covid-19);Økonomi","https://www.nrk.no/norge/esa-gir-gront-lys-for-kompensasjon-til-norske-selskaper-1.14984251",1197
"2006",2020-04-17,"Nasjonalt tryggingsorgan om pandemien: – Dette krev ekstra merksemd rundt falske nyheiter",64068,43195,0,36,1178420,41,"Nytt koronavirus (Covid-19)","https://www.nrk.no/norge/nasjonalt-tryggingsorgan-om-pandemien_-_-dette-krev-ekstra-merksemd-rundt-falske-nyheiter-1.14985023",525
"2007",2020-04-17,"Kina oppjusterer dødstallene for Wuhan",165696,99963,0,34,3754554,32,"Urix;Nytt koronavirus (Covid-19);Kina","https://www.nrk.no/urix/kina-oppjusterer-dodstallene-for-wuhan-1.14985488",540
"2008",2020-04-17,"Stortingspolitiker advarer mot å laste ned smitteapp",110947,73225,0,54,3160153,46,"Nytt koronavirus (Covid-19)","https://www.nrk.no/norge/stortingspolitiker-advarer-mot-a-laste-ned-smitteapp-1.14985511",653
"2009",2020-04-17,"Ni nye dødsfall knytta til koronaviruset",51583,32583,0,39,1145230,45,"Koronaviruset i Innlandet;Nytt koronavirus (Covid-19)","https://www.nrk.no/innlandet/ni-nye-dodsfall-knytta-til-koronaviruset-1.14985569",487
"2010",2020-04-17,"Japansk øy erklærte unntakstilstand over korona to ganger",236287,126413,0,53,7832355,28,"Urix;Japan;Nytt koronavirus (Covid-19)","https://www.nrk.no/urix/japansk-oy-erklaerte-unntakstilstand-over-korona-to-ganger-1.14985126",480
"2011",2020-04-17,"Trygg åpning",25842,20445,0,66,711531,43,"Ytring;Nytt koronavirus (Covid-19);Skole og utdanning;Familie og barn;Helse","https://www.nrk.no/ytring/trygg-apning-1.14983014",801
"2012",2020-04-17,"Økt omsetning for dyrebutikkene under koronakrisen",26208,17451,0,41,684882,45,"Østfold;Nytt koronavirus (Covid-19);Dyrehistorier (Østfold)","https://www.nrk.no/osloogviken/okt-omsetning-for-dyrebutikkene-under-koronakrisen-1.14982286",655
"2013",2020-04-17,"Hukommelsen er avgjørende for å kartlegge smittespredning",3449,2187,0,61,128393,43,"Nytt koronavirus (Covid-19)","https://www.nrk.no/vestfoldogtelemark/hukommelsen-er-avgjorende-for-a-kartlegge-smittespredning-1.14982796",627
"2014",2020-04-17,"Nye tall: 165 er innlagt med korona",62430,39501,0,36,1360790,29,"Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/norge/nye-tall_-165-er-innlagt-med-korona-1.14985869",329
"2015",2020-04-17,"Øltørste rømmer Oslo - byrådet vil ha «takeaway-øl»",65596,43249,0,42,1395672,49,"Nytt koronavirus (Covid-19);Oslo;Alkohol og skjenking;Rus","https://www.nrk.no/osloogviken/oltorste-rommer-oslo---byradet-vil-ha-_takeaway-ol_-1.14985669",642
"2016",2020-04-17,"Skolebyråd:– Alle barnehagene i Oslo åpner igjen",46130,30644,0,37,1062095,38,"Nytt koronavirus (Covid-19);Oslo;NRK Østlandssendingen","https://www.nrk.no/osloogviken/skolebyrad__-alle-barnehagene-i-oslo-apner-igjen-1.14985687",501
"2017",2020-04-17,"Vinje-ordførar føler seg overkøyrt av helseminister Bent Høie",69827,45318,0,39,1517702,28,"Nytt koronavirus (Covid-19);Hytter","https://www.nrk.no/vestfoldogtelemark/vinje-ordforar-foler-seg-overkoyrt-av-helseminister-bent-hoie-1.14985943",410
