"","date","title","pageviews","pageviews_mobile","xl","read_time","read_time_total","sentences_count","subject","url","word_count"
"6687",2019-12-13,"Polititjenestemann i Nordland siktet for seksuell omgang ved misbruk av stilling",35999,24866,0,34,735441,24,"Nordland;Politisaker (Nordland);Norge;Politi og kriminalitet","https://www.nrk.no/nordland/polititjenestemann-i-nordland-siktet-for-seksuell-omgang-ved-misbruk-av-stilling-1.14822522",253
"6688",2019-12-13,"Vi trenger flere mannlige lærere",19130,12804,0,39,464280,38,"Ytring;Skole og utdanning;Likestilling;Norge","https://www.nrk.no/ytring/vi-trenger-flere-mannlige-laerere-1.14820370",641
"6689",2019-12-13,"Tande truffet av flyvende hoppski: – Fryktelig vondt",136760,91226,0,46,3564408,51,"Hopp","https://www.nrk.no/sport/tande-truffet-av-flyvende-hoppski_-_-fryktelig-vondt-1.14822670",611
"6690",2019-12-13,"Utval skal sjå på beredskapsutfordringane ved cruisetrafikk",3731,2130,0,32,82529,16,"Norge;Møre og Romsdal;Cruiseskipet «Viking Sky»;Beredskap Møre og Romsdal;Cruiseturisme;Cruiseturisme om vinteren","https://www.nrk.no/mr/utval-skal-sja-pa-beredskapsutfordringane-ved-cruisetrafikk-1.14822653",290
"6691",2019-12-13,"Justiskomiteen går inn for riksrettstiltale mot Trump",70420,49184,0,57,2158532,17,"Donald Trump;USA;Urix","https://www.nrk.no/urix/justiskomiteen-gar-inn-for-riksrettstiltale-mot-trump-1.14822740",296
"6692",2019-12-13,"Norge vant i Efta-domstolen – diskriminerer ikke far",31813,23144,0,40,751144,28,"Norge;Likestilling;EØS-avtalen","https://www.nrk.no/norge/norge-vant-i-efta-domstolen-_-diskriminerer-ikke-far-1.14822365",472
"6693",2019-12-13,"Har funnet død person i søket etter Leif Magnús (16)",109495,88370,0,31,1615201,6,"Norge;Island","https://www.nrk.no/norge/har-funnet-dod-person-i-soket-etter-leif-magnus-_16_-1.14822837",135
"6694",2019-12-13,"Tenåringen som kjørte på mannen som døde i Kvitfjell var bare 14 år",325732,234845,0,70,11219807,39,"Kvitfjell;Alpint","https://www.nrk.no/innlandet/tenaringen-som-kjorte-pa-mannen-som-dode-i-kvitfjell-var-bare-14-ar-1.14821951",501
"6695",2019-12-13,"Bergen Frp er lagt ned",68229,48954,0,34,1376537,41,"Politikk i Bergen;Politikk;Norge","https://www.nrk.no/vestland/bergen-frp-er-lagt-ned-1.14822838",538
"6696",2019-12-13,"USA og Kina enige om rammene for handelsavtale",5132,3286,0,54,164567,27,"Urix;Handelskrig;Kina;USA;Donald Trump","https://www.nrk.no/urix/usa-og-kina-enige-om-rammene-for-handelsavtale-1.14822822",420
"6697",2019-12-13,"Mener fire land ødelegger klimaforhandlingene",81908,53461,0,58,2775798,48,"Urix;Klimatoppmøtet i Madrid ;Klima og miljø","https://www.nrk.no/urix/mener-fire-land-odelegger-klimaforhandlingene-1.14821908",718
"6698",2019-12-13,"Frykter ambulansearbeidere ikke varsler om vold",27509,18685,0,21,347454,35,"Østfold;Norge","https://www.nrk.no/osloogviken/frykter-ambulansearbeidere-ikke-varsler-om-vold-1.14801610",514
"6699",2019-12-13,"Ordfører vil gjøre Bø i Vesterålen i Nordland om til Norges svar på Monaco",40421,26927,0,50,1162222,63,"Nordland;Politikk;Næringslivet i Nordland;Skatt og avgifter","https://www.nrk.no/nordland/ordforer-vil-gjore-bo-i-vesteralen-i-nordland-om-til-norges-svar-pa-monaco-1.14821758",725
"6700",2019-12-13,"Giftstoffer fra 2. verdenskrig er fortsatt ødeleggende for isbjørnen",3577,2679,0,51,137101,33,"Isbjørn;Svalbard;Troms;Natur og dyreliv","https://www.nrk.no/tromsogfinnmark/giftstoffer-fra-2.-verdenskrig-er-fortsatt-odeleggende-for-isbjornen-1.14821921",378
"6701",2019-12-13,"Verdensrekordholder Kevin Young i dramatisk ulykke: – Som en film",4346,3182,0,53,137610,40,"Friidrett","https://www.nrk.no/sport/verdensrekordholder-kevin-young-i-dramatisk-ulykke_-_-som-en-film-1.14822949",539
"6702",2019-12-13,"Skuespilleren Danny Aiello er død",31140,21032,0,23,434400,14,"Kultur: Film;Kultur & Underholdning;USA","https://www.nrk.no/urix/skuespilleren-danny-aiello-er-dod-1.14823051",248
"6703",2019-12-13,"Anbefaling: Fem klassiske juletips",51260,35991,0,48,1396159,40,"Musikk;Kultur","https://www.nrk.no/kultur/anbefaling_-fem-klassiske-juletips-1.14822736",701
"6704",2019-12-13,"Sykehjem får kritikk etter ulovlig bruk av tvang på demente",70534,49046,0,51,1914599,44,"Eldreomsorg","https://www.nrk.no/sorlandet/sykehjem-far-kritikk-etter-ulovlig-bruk-av-tvang-pa-demente-1.14821926",476
"6705",2019-12-13,"Ja, vi kan reise som Greta",122161,69821,0,123,8817100,50,"Ytring;Klima og miljø;Samferdsel","https://www.nrk.no/ytring/ja_-vi-kan-reise-som-greta-1.14820540",650
"6706",2019-12-13,"Tiltalt for å ha skremt vindkraftarbeider",4673,3098,0,41,116135,14,"Vindkraft;Vindkraft i Trøndelag;Norge;Trøndelag","https://www.nrk.no/trondelag/tiltalt-for-a-ha-skremt-vindkraftarbeider-1.14823151",326
"6707",2019-12-13,"Professor stiller ski-ledere til ansvar for vektproblematikk – Johaug slår  tilbake",216129,146905,0,89,8869281,63,"Langrenn","https://www.nrk.no/sport/professor_stiller-ski-ledere_til-ansvar-for-vektproblematikk-__johaug_slar--tilbake-1.14822967",980
"6708",2019-12-13,"Tidligere Bandidos-topp arrestert",72574,54077,0,31,1340805,17,"Politi og kriminalitet;Norge","https://www.nrk.no/norge/tidligere-bandidos-topp-arrestert-1.14823176",242
"6709",2019-12-13,"Øyeblikket som gjorde verdens beste lag til NBAs dårligste",46960,36729,0,63,1839601,42,"Basketball","https://www.nrk.no/sport/oyeblikket-som-gjorde-verdens-beste-lag-til-nbas-darligste-1.14820287",525
"6710",2019-12-13,"Store steiner har rast ut på E18 i Larvik",85834,57454,0,34,1639656,15,"Norge;Trafikksaker fra NRK","https://www.nrk.no/norge/store-steiner-har-rast-ut-pa-e18-i-larvik-1.14823226",190
"6711",2019-12-13,"Yasmin utvises fra landet - anker til menneskerettighetsdomstolen",296758,208354,0,69,11624804,40,"Høyesterett;Yasmin-saken","https://www.nrk.no/sorlandet/yasmin-utvises-fra-landet---anker-til-menneskerettighetsdomstolen-1.14819132",455
"6712",2020-01-14,"Morgenandakten tirsdag 14. januar",185,80,0,38,5295,31,"Andakter 2020","https://www.nrk.no/andakten/morgenandakten-tirsdag-14.-januar-1.14851203",401
"6713",2020-01-14,"Flaum og skred kan bli mykje meir vanleg",7580,4222,0,42,228542,38,"Norge;Klima og miljø;Lær om klimaendringer;Samferdsel;Vestland fylke","https://www.nrk.no/vestland/flaum-og-skred-kan-bli-mykje-meir-vanleg-1.14858405",527
"6714",2020-01-14,"Nordlendinger har lavest lønn – tjener dårligere enn landsgjennomsnittet i Norge for samme jobb",174557,118325,0,35,3679106,57,"Nordland;Politikk (Nordland):;Økonomi;Politikk;Norge;Politikk og samfunn","https://www.nrk.no/nordland/nordlendinger-har-lavest-lonn-_-tjener-darligere-enn-landsgjennomsnittet-i-norge-for-samme-jobb-1.14857926",644
"6715",2020-01-14,"Dette skjedde natt til 14. januar",6428,6030,0,31,20006,11,"Dette skjedde i natt","https://www.nrk.no/nyheter/dette-skjedde-natt-til-14.-januar-1.14859025",158
"6716",2020-01-14,"Naboar til drapssaka på Unneland: – Ubehageleg når slikt skjer i nærområdet",83956,49248,0,55,2797031,43,"Dobbeltdrapssaken i Bergen;Norge","https://www.nrk.no/vestland/naboar-til-drapssaka-pa-unneland_-_-ubehageleg-nar-slikt-skjer-i-naeromradet-1.14858922",578
"6717",2020-01-14,"Dagbladet vant Gullbarbie i 2016 – nominert igjen",65802,34803,0,35,1523394,53,"Kultur","https://www.nrk.no/kultur/dagbladet-vant-gullbarbie-i-2016-_-nominert-igjen-1.14858679",1001
"6718",2020-01-14,"Flere nye snøskred i Nordkapp kommune – brøytebil havnet midt i skredet",36862,15398,0,36,856957,24,"Finnmark;Siste saker om været i Norge;Norge","https://www.nrk.no/tromsogfinnmark/flere-nye-snoskred-i-nordkapp-kommune-_-broytebil-havnet-midt-i-skredet-1.14859140",310
"6719",2020-01-14,"USA sender saudiarabiske soldater hjem etter angrep på militærbase",63004,32034,0,66,2773255,39,"Urix;USA;Saudi-Arabia","https://www.nrk.no/urix/usa-sender-saudiarabiske-soldater-hjem-etter-angrep-pa-militaerbase-1.14859099",603
"6720",2020-01-14,"Politiet mener de har funnet årsaken til dødsbrannen",41944,28163,0,46,961646,27,"Mor og tre barn omkom i brann i Bergen;Brann;Norge","https://www.nrk.no/vestland/politiet-mener-de-har-funnet-arsaken-til-dodsbrannen-1.14859182",475
"6721",2020-01-14,"Ferjer for folk flest",14245,8142,0,50,405938,42,"Ytring;Norge;Samferdsel","https://www.nrk.no/ytring/ferjer-for-folk-flest-1.14858165",533
"6722",2020-01-14,"Fylkesrådet i Nordland kutter billettpriser på ferger etter kystopprør",31797,16966,0,47,916873,43,"Nordland;Fergene og hurtigbåtene i Nordland;Samferdsel Nordland","https://www.nrk.no/nordland/fylkesradet-i-nordland-kutter-billettpriser-pa-ferger-etter-kystoppror-1.14859218",520
"6723",2020-01-14,"Politiet om drapene i Arna: Kan ha blitt dumpet i turområde etter de ble drept",50322,30999,0,50,1443052,49,"Dobbeltdrapssaken i Bergen;Norge","https://www.nrk.no/vestland/politiet-om-drapene-i-arna_-kan-ha-blitt-dumpet-i-turomrade-etter-de-ble-drept-1.14859135",562
"6724",2020-01-14,"Røyken fra skogbrannene gjorde at spiller kollapset: – Jeg greide ikke å puste",63358,38942,0,30,1246473,37,"Tennis","https://www.nrk.no/sport/royken-fra-skogbrannene-gjorde-at-spiller-kollapset_-_-jeg-greide-ikke-a-puste-1.14859198",450
"6725",2020-01-14,"Elisabeth Rasmussen har reist til USA for å få kreftbehandling – Norge har ikke samme tilbud",41138,31309,0,85,1515953,47,"Kreft;Norge;Finnmark;Troms","https://www.nrk.no/tromsogfinnmark/elisabeth-rasmussen-har-reist-til-usa-for-a-fa-kreftbehandling-_-norge-har-ikke-samme-tilbud-1.14855433",584
"6726",2020-01-14,"I Stavanger kan sjøen stå 34 centimeter over kaia",188494,108481,0,40,4593097,32,"Siste saker om været i Norge;Vær og uvær i Rogaland","https://www.nrk.no/rogaland/i-stavanger-kan-sjoen-sta-34-centimeter-over-kaia-1.14859202",396
"6727",2020-01-14,"Instagrams faktasjekk rammer digital kunst",39188,24416,0,45,1186820,24,"Urix;Sosiale medier;Tema: Falske nyheter","https://www.nrk.no/urix/instagrams-faktasjekk-rammer-digital-kunst-1.14859070",376
"6728",2020-01-14,"Halil begraves i Tyrkia på torsdag",21379,13034,0,43,587024,34,"NRK Østlandssendingen ;Norge;Oslo-politiet;Prinsdal-drapet","https://www.nrk.no/osloogviken/halil-begraves-i-tyrkia-pa-torsdag-1.14859302",368
"6729",2020-01-14,"Vestlandskvinne melde mann for overgrep – politiet fann ytterlegare seks moglege offer",8510,5810,0,44,253649,35,"Seksuell trakassering og seksuelle overgrep ;Overgrep på Internett;Politi og kriminalitet;Norge","https://www.nrk.no/vestland/vestlandskvinne-melde-mann-for-overgrep-_-politiet-fann-ytterlegare-seks-moglege-offer-1.14856351",449
"6730",2020-01-14,"Viking-kaptein Zlatko Tripic på vei til Tyrkia",4313,2775,0,36,102331,25,"Viking FK;Eliteserien i fotball 2020","https://www.nrk.no/rogaland/viking-kaptein-zlatko-tripic-pa-vei-til-tyrkia-1.14859472",327
"6731",2020-01-14,"CO2 kan vere ein farlegare klimagass enn tidlegare trudd",185547,111326,0,38,4517386,26,"Klima og miljø","https://www.nrk.no/norge/co_-kan-vere-ein-farlegare-klimagass-enn-tidlegare-trudd-1.14859497",485
"6732",2020-01-14,"Ekssoldat innrømmer journalistdrap i Slovakia",17097,8830,0,58,666691,24,"Urix;Slovakia","https://www.nrk.no/urix/ekssoldat-innrommer-journalistdrap-i-slovakia-1.14859448",451
"6733",2020-01-14,"Nordmann fengslet for overgrep mot mindreårig i Hviterussland – avviser anklagene",28641,17053,0,53,762299,24,"Urix;Politi og kriminalitet","https://www.nrk.no/urix/nordmann-fengslet-for-overgrep-mot-mindrearig-i-hviterussland-_-avviser-anklagene-1.14859487",434
"6734",2020-01-14,"Grønt lys fra departementet: – En seier for Idretts-Norge",8070,6235,0,43,131137,28,"Idrett;Trøndelag;Norge","https://www.nrk.no/trondelag/gront-lys-fra-departementet_-_-en-seier-for-idretts-norge-1.14859494",398
"6735",2020-01-14,"16-åring kan ha dødd av stress",24354,16575,0,61,685936,41,"Osloskolen;NRK Østlandssendingen ;Norge","https://www.nrk.no/osloogviken/16-aring-kan-ha-dodd-av-stress-1.14851352",578
"6736",2020-01-14,"USAs mest folkerike delstat er på kollisjonskurs med Trump",168884,101601,0,106,10694451,71,"Urix;USA;California","https://www.nrk.no/urix/usas-mest-folkerike-delstat-er-pa-kollisjonskurs-med-trump-1.14843221",1169
"6737",2020-01-14,"Redd Barna krever at familieministeren ordner opp: – Gjør noe med det da",12301,9437,0,59,422880,38,"Norsk asyl- og innvandringspolitikk;Innvandring og integrering;Norge;Agder: Lyngdal;Yasmin-saken","https://www.nrk.no/sorlandet/redd-barna-krever-at-familieministeren-ordner-opp_-_-gjor-noe-med-det-da-1.14854617",536
"6738",2020-01-14,"Knutby-saka: «Kristi brud» for retten i Uppsala",83378,49861,0,61,3001859,25,"Knutby-saken;Sverige","https://www.nrk.no/norge/knutby-saka_-_kristi-brud_-for-retten-i-uppsala-1.14859537",438
"6739",2020-01-14,"Mann siktet etter Prinsdal-drapet",26679,16767,0,35,495502,28,"NRK Østlandssendingen ;Norge;Oslo-politiet;Prinsdal-drapet","https://www.nrk.no/osloogviken/mann-siktet-etter-prinsdal-drapet-1.14859690",303
"6740",2020-01-14,"Dobbeltdrapet i Bergen: Bevæpnet politi rykket ut til hospits",32651,20445,0,54,1043277,54,"Norge;Dobbeltdrapssaken i Bergen","https://www.nrk.no/vestland/dobbeltdrapet-i-bergen_-bevaepnet-politi-rykket-ut-til-hospits-1.14859746",745
"6741",2020-01-14,"Håndballklubber reagerer på oppfordring om piping under landskamper",3890,2779,0,42,98261,33,"Håndball;Sport;Møre og Romsdal","https://www.nrk.no/mr/handballklubber-reagerer-pa-oppfordring-om-piping-under-landskamper-1.14857907",587
"6742",2020-01-14,"Mulla Krekars anke forkastet: Justisdepartementet skal vurdere Krekar-utlevering",44869,25347,0,59,1337511,41,"Norge;Mulla Krekar","https://www.nrk.no/norge/mulla-krekars-anke-forkastet_-justisdepartementet-skal-vurdere-krekar-utlevering-1.14844572",628
"6743",2020-01-14,"Her er meldingen som skulle få Haugesund-spillere til å tape med vilje",37158,23728,0,48,1072826,37,"Ishockey","https://www.nrk.no/sport/her-er-meldingen-som-skulle-fa-haugesund-spillere-til-a-tape-med-vilje-1.14859558",439
"6744",2020-01-14,"Norge henter tilbake IS-siktet mor og to barn fra Syria",82634,60457,0,73,2620253,59,"Norge;Syria","https://www.nrk.no/norge/norge-henter-tilbake-is-siktet-mor-og-to-barn-fra-syria-1.14858414",823
"6745",2020-01-14,"Staten vil jage vekk oppdrettsanlegget",58924,36519,0,40,1562472,26,"Oppdrett i Norge;Norge;Klima og miljø;Natur og dyreliv","https://www.nrk.no/vestland/staten-vil-jage-vekk-oppdrettsanlegget-1.14859815",414
"6746",2020-01-14,"Kjære Harry og Meghan – Look to Norway!",125254,87713,0,94,5592686,52,"Ytring;Agnes Moxnes kommenterer;Storbritannia;Kongefamilien;Mediedekning av Kongehuset","https://www.nrk.no/ytring/kjaere-harry-og-meghan-_-look-to-norway_-1.14859438",741
"6747",2020-01-14,"Podtoppen er Norges offisielle toppliste for podkast",98251,72377,0,49,2696292,62,"Medier;Kultur & Underholdning","https://www.nrk.no/kultur/podtoppen-er-norges-offisielle-toppliste-for-podkast-1.14852446",636
"6748",2020-01-14,"Her står sauene flo-fast",76460,44633,0,34,1531202,24,"Møre og Romsdal;Vêr på vestlandet;Vêr i Møre og Romsdal;Siste saker om været i Norge;Norge","https://www.nrk.no/mr/her-star-sauene-flo-fast-1.14859901",309
"6749",2020-01-14,"Marja vil ha mer åpenhet om voldtekt",9378,6614,0,56,325689,49,"NRK Sápmi – norsk;Seksuell trakassering og seksuelle overgrep ;Samisk lenkesamling;Samiske språk;Sámi nissonat / Samiske kvinner;Vold mot kvinner;Samisk kultur;Norge","https://www.nrk.no/sapmi/marja-vil-ha-mer-apenhet-om-voldtekt-1.14851350",514
"6750",2020-01-14,"Stengte veier og skredfare i Nordkapp: – Men vi er ikke rådløse",25692,14706,0,49,769697,44,"Snø;Finnmark;Norge;Ski og skitur","https://www.nrk.no/tromsogfinnmark/stengte-veier-og-skredfare-i-nordkapp_-_-men-vi-er-ikke-radlose-1.14859747",637
"6751",2020-01-14,"Frp ville ikke hente IS-kvinne – tar dissens i regjeringen",68451,45228,0,79,3014399,58,"Politikk;Syria","https://www.nrk.no/norge/frp-ville-ikke-hente-is-kvinne-_-tar-dissens-i-regjeringen-1.14859981",997
"6752",2020-01-14,"Sandberg: Våpenfunn ikke fra Orderud-saken",30637,18875,0,44,773373,27,"Orderud-saken","https://www.nrk.no/osloogviken/sandberg_-vapenfunn-ikke-fra-orderud-saken-1.14860081",470
"6753",2020-01-14,"NRK-ekspert vil vrake de dårligste løperne – Røiseland ber ham klappe igjen",95050,63769,0,48,2442273,41,"Skiskyting;Verdenscupen i skiskyting","https://www.nrk.no/sport/nrk-ekspert-vil-vrake-de-darligste-loperne-_-roiseland-ber-ham-klappe-igjen-1.14859498",650
"6754",2020-01-14,"Utenriksministeren: Derfor henter vi IS-kvinnen hjem",57994,33894,0,50,1768494,26,"Urix;Syria;Norge","https://www.nrk.no/norge/utenriksministeren_-derfor-henter-vi-is-kvinnen-hjem-1.14860113",467
"6755",2020-01-14,"Kriser i det britiske kongehuset",36834,24939,0,124,2584673,64,"Urix;Storbritannia","https://www.nrk.no/urix/kriser-i-det-britiske-kongehuset-1.14858863",983
"6756",2020-01-14,"111 kampar utan tap for Magnus Carlsen: – Ein rekord som kan stå i fleire tiår",56902,36036,0,49,1756534,35,"Sjakk;Magnus Carlsen","https://www.nrk.no/sport/111-kampar-utan-tap-for-magnus-carlsen_-_-ein-rekord-som-kan-sta-i-fleire-tiar-1.14860066",418
"6757",2020-01-14,"The Telegraph omtaler kjørerute på Senja som en av verdens mest spektakulære",28072,18951,0,56,753974,60,"Troms;Nasjonale turistveger;Norge;Reiseliv","https://www.nrk.no/tromsogfinnmark/the-telegraph-omtaler-kjorerute-pa-senja-som-en-av-verdens-mest-spektakulaere-1.14859391",769
"6758",2020-01-14,"Erna Solberg åpner for at Norge kan produsere mer medisiner sjøl",4823,3028,0,54,152746,44,"Norge;Helse","https://www.nrk.no/innlandet/erna-solberg-apner-for-at-norge-kan-produsere-mer-medisiner-sjol-1.14859307",489
"6759",2020-01-14,"Politiet leitar etter fleire offer for TikTok-overgrep",67156,49793,0,27,1046127,24,"Krim og hendingar i Sogn og Fjordane;Politi og kriminalitet;Seksuell trakassering og seksuelle overgrep ;Overgrep på Internett","https://www.nrk.no/vestland/politiet-leitar-etter-fleire-offer-for-tiktok-overgrep-1.14859770",284
"6760",2020-01-14,"Seks år gamle Hermann hentet katten Pusi ut fra kjøkkenvifta",33042,18436,0,51,965839,30,"Husdyr;Finnmark","https://www.nrk.no/tromsogfinnmark/seks-ar-gamle-hermann-hentet-katten-pusi-ut-fra-kjokkenvifta-1.14859683",352
"6761",2020-01-14,"Helgelandssykehuset opererte seks pasienter etter at nedslående kreft-rapport ble sendt",41712,27946,0,71,1589556,68,"Nordland;Helgelandssykehuset;Helse;Helse Nord;Norge;Strid om lokalsykehus","https://www.nrk.no/nordland/helgelandssykehuset-opererte-seks-pasienter-etter-at-nedslaende-kreft-rapport-ble-sendt-1.14859288",931
"6762",2020-01-14,"Brannsikkerhet i omsorgsboliger",2061,1424,0,41,50424,37,"Brann;Omsorg;Agder: Lyngdal;Brannvern;Brannsikkerhet","https://www.nrk.no/sorlandet/brannsikkerhet-i-omsorgsboliger-1.14858635",460
"6763",2020-01-14,"Internasjonal delegasjon til Utøya for å lære om terrorforebygging",21593,14318,0,49,619367,23,"Norge;Terrorangrepet mot Norge 22. juli 2011;Utøya","https://www.nrk.no/norge/internasjonal-delegasjon-til-utoya-for-a-laere-om-terrorforebygging-1.14858924",310
"6764",2020-01-14,"Politiet frykter voldsvideoer filmes og deles for å høste likes",129933,94810,0,43,3148475,37,"Norge;Politi og kriminalitet;Sosiale medier;Politisaker i Møre og Romsdal;Møre og Romsdal","https://www.nrk.no/mr/politiet-frykter-voldsvideoer-filmes-og-deles-for-a-hoste-likes-1.14844807",580
"6765",2020-01-14,"Regjeringen stiller strengere krav – vil ha bort useriøse guider på Svalbard",27796,16698,0,48,878961,33,"Troms;Svalbard;Norge;Reiseliv","https://www.nrk.no/tromsogfinnmark/regjeringen-stiller-strengere-krav-_-vil-ha-bort-useriose-guider-pa-svalbard-1.14859937",416
"6766",2020-01-14,"Ny EM-seier gir perfekt utgangspunkt for Norge",56974,36673,0,47,1529037,56,"Håndballandslaget, menn;Håndball-EM menn 2020;Håndball","https://www.nrk.no/sport/ny-em-seier-gir-perfekt-utgangspunkt-for-norge-1.14860319",644
"6767",2020-01-14,"Politiet har «klar indikasjon» på kor lenge drapsoffera låg i turområdet før dei vart funne",20632,15929,0,70,697234,42,"Norge;Dobbeltdrapssaken i Bergen","https://www.nrk.no/vestland/politiet-har-_klar-indikasjon_-pa-kor-lenge-drapsoffera-lag-i-turomradet-for-dei-vart-funne-1.14860403",673
"6768",2020-01-14,"IS-kvinne og barna hennes til Norge: Dette kan skje når de lander",75547,49591,0,51,2286816,20,"Norge;Syria","https://www.nrk.no/norge/is-kvinne-og-barna-hennes-til-norge_-dette-kan-skje-nar-de-lander-1.14860174",322
"6769",2020-01-14,"Ekstremværet «Didrik» har fått rødt farevarsel",124993,76690,0,53,3823072,62,"Norge;Vær og uvær i Rogaland;Siste saker om været i Norge","https://www.nrk.no/norge/ekstremvaeret-_didrik_-har-fatt-rodt-farevarsel-1.14860566",851
"6770",2020-02-14,"Brann i Undredal i Aurland",27058,15649,0,48,767038,37,"Norge","https://www.nrk.no/vestland/brann-i-undredal-i-aurland-1.14902341",368
"6771",2020-02-14,"Dette skjedde natt til 14. februar",7146,6641,0,38,29749,9,"Dette skjedde i natt","https://www.nrk.no/nyheter/dette-skjedde-natt-til-14.-februar-1.14902372",164
"6772",2020-02-14,"Koronaviruset setter stopper for norsk lakseeksport: – Dramatisk, men vi står han av",5610,3563,0,44,158878,29,"Nordland;Norge;Nord-Norge;Fiske og havbruk i Nord-Norge;Kyst- og fjordfiske i nord;Norsk fiskerinæring;FISKERI (Nordland):;Fiskeri i Nordland","https://www.nrk.no/nordland/koronaviruset-setter-stopper-for-norsk-lakseeksport_-_-dramatisk_-men-vi-star-han-av-1.14901883",358
"6773",2020-02-14,"Krev gransking av pengebruken etter at kommunen brukte millionar på rorbuparadis",7927,4932,0,66,311047,45,"Politikk i Sogn og Fjordane;Politikk","https://www.nrk.no/vestland/krev-gransking-av-pengebruken-etter-at-kommunen-brukte-millionar-pa-rorbuparadis-1.14901406",563
"6774",2020-02-14,"Halvparten av ettermiddagstoga på Bergensbanen kjem for seint fram",50058,29356,0,59,1800677,46,"Norge;Bergensbanen;Samferdsel","https://www.nrk.no/vestland/halvparten-av-ettermiddagstoga-pa-bergensbanen-kjem-for-seint-fram-1.14899744",621
"6775",2020-02-14,"Ski-lederne applauderte klima-touren – så bestemte de seg for den verste miljø-kalenderen noensinne",110178,63336,0,54,3544401,107,"Langrenn","https://www.nrk.no/sport/ski-lederne-applauderte-klima-touren-_-sa-bestemte-de-seg-for-den-verste-miljo-kalenderen-noensinne-1.14901911",1552
"6776",2020-02-14,"Veisak legger beslag på tingrett i ett år",31017,16862,0,47,962290,41,"Norge;Politi og kriminalitet","https://www.nrk.no/innlandet/veisak-legger-beslag-pa-tingrett-i-ett-ar-1.14901110",450
"6777",2020-02-14,"Anmeldelse: «Dry joy» av Iiu Susiraja på Sørlandet Kunstmuseum",37641,20442,0,70,1656745,39,"NRK anmelder kunst;Kunst","https://www.nrk.no/anmeldelser/anmeldelse_-_dry-joy_-av-iiu-susiraja-pa-sorlandet-kunstmuseum-1.14901445",656
"6778",2020-02-14,"Anmeldelse: «Meg» av Elton John",12579,7401,0,66,492485,33,"NRK anmelder sakprosa;NRK anmelder bøker","https://www.nrk.no/anmeldelser/anmeldelse_-_meg_-av-elton-john-1.14901251",638
"6779",2020-02-14,"Russland reagerer på at USA har besøkt Jan Mayen",45157,26196,0,51,1494612,25,"Urix;Russland;Norge;USA","https://www.nrk.no/urix/russland-reagerer-pa-at-usa-har-besokt-jan-mayen-1.14901881",494
"6780",2020-02-14,"Klimahysteriet",77467,53502,0,63,2638183,42,"Ytring;Klima og miljø;Lær om klimaendringer;Norge","https://www.nrk.no/ytring/klimahysteriet-1.14899832",619
"6781",2020-02-14,"Høyre: – Ap kan ikke bruke Oljefondet til å løse verdensproblemer",10393,5706,0,55,336971,41,"Norge;Oljefondet","https://www.nrk.no/norge/hoyre_-_-ap-kan-ikke-bruke-oljefondet-til-a-lose-verdensproblemer-1.14902536",525
"6782",2020-02-14,"Ny veg vil gi reisetid på fire timar mellom Bergen og Oslo",154016,88788,0,63,5922521,38,"Samferdsel;E134","https://www.nrk.no/rogaland/ny-veg-vil-gi-reisetid-pa-fire-timar-mellom-bergen-og-oslo-1.14901311",473
"6783",2020-02-14,"NRK-programleder Helge Lyngmoe og Hurtigruten-kaptein svarer om Svalbard minutt for minutt",5808,3074,0,52,189427,10,"Nordland;Hurtigruten (Nordland);Svalbard;Svalbard Minute by Minute;Hurtigruten;Norge;Nord-Norge","https://www.nrk.no/nordland/nrk-programleder-helge-lyngmoe-og-hurtigruten-kaptein-svarer-om-svalbard-minutt-for-minutt-1.14902741",143
"6784",2020-02-14,"Forskere «frikjenner» skravling på jobb – småprat er utrolig viktig, ifølge flere studier",156781,114918,0,38,3037265,37,"Arbeidsliv og sysselsetting;Arbeidsmiljø;Vitenskap;Norge","https://www.nrk.no/viten/forskere-_frikjenner_-skravling-pa-jobb-_-smaprat-er-utrolig-viktig_-ifolge-flere-studier-1.14901296",539
"6785",2020-02-14,"«Ane» (25) tvinges til å ta medisiner hun mener gjør henne dårligere",73118,48674,0,50,2138958,58,"Psykisk helse","https://www.nrk.no/osloogviken/_ane_-_25_-tvinges-til-a-ta-medisiner-hun-mener-gjor-henne-darligere-1.14885892",735
"6786",2020-02-14,"Massivt influensautbrudd i Trondheim – 310 elever syke ved samme skole",88829,64085,0,39,1937498,44,"Norge","https://www.nrk.no/trondelag/massivt-influensautbrudd-i-trondheim-_-310-elever-syke-ved-samme-skole-1.14902663",419
"6787",2020-02-14,"Demonstranter stopper nesten alle tog i Canada",6747,3640,0,44,196268,20,"Canada;Urix","https://www.nrk.no/norge/demonstranter-stopper-nesten-alle-tog-i-canada-1.14902692",325
"6788",2020-02-14,"Nordmenn får lage Mummi-spill",3080,2205,0,42,68528,30,"Norge;Spill;Kultur & Underholdning","https://www.nrk.no/norge/nordmenn-far-lage-mummi-spill-1.14901294",447
"6789",2020-02-14,"Sisteplasser i norske MGP-finaler",29454,19277,0,71,1255294,21,"Melodi Grand Prix 2020","https://www.nrk.no/kultur/sisteplasser-i-norske-mgp-finaler-1.14848570",275
